,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
296,Shot Chart Detail,0022200419,611,200768,Kyle Lowry,1610612748,Miami Heat,4,0,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,167,222,1,0,20221214,OKC,MIA
297,Shot Chart Detail,0022200486,16,200768,Kyle Lowry,1610612748,Miami Heat,1,10,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,59,255,1,0,20221223,MIA,IND
298,Shot Chart Detail,0022200486,37,200768,Kyle Lowry,1610612748,Miami Heat,1,7,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,26,1,0,20221223,MIA,IND
299,Shot Chart Detail,0022200486,49,200768,Kyle Lowry,1610612748,Miami Heat,1,6,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,199,1,1,20221223,MIA,IND
300,Shot Chart Detail,0022200486,102,200768,Kyle Lowry,1610612748,Miami Heat,1,3,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-8,1,0,20221223,MIA,IND
301,Shot Chart Detail,0022200486,211,200768,Kyle Lowry,1610612748,Miami Heat,2,7,34,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,17,130,1,0,20221223,MIA,IND
302,Shot Chart Detail,0022200486,233,200768,Kyle Lowry,1610612748,Miami Heat,2,6,0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-119,64,1,0,20221223,MIA,IND
303,Shot Chart Detail,0022200486,283,200768,Kyle Lowry,1610612748,Miami Heat,2,2,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,226,1,1,20221223,MIA,IND
304,Shot Chart Detail,0022200486,303,200768,Kyle Lowry,1610612748,Miami Heat,2,0,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,7,86,1,1,20221223,MIA,IND
305,Shot Chart Detail,0022200486,371,200768,Kyle Lowry,1610612748,Miami Heat,3,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,232,1,0,20221223,MIA,IND
306,Shot Chart Detail,0022200486,373,200768,Kyle Lowry,1610612748,Miami Heat,3,7,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,28,1,0,20221223,MIA,IND
307,Shot Chart Detail,0022200486,380,200768,Kyle Lowry,1610612748,Miami Heat,3,7,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,12,1,1,20221223,MIA,IND
308,Shot Chart Detail,0022200486,405,200768,Kyle Lowry,1610612748,Miami Heat,3,5,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,105,246,1,1,20221223,MIA,IND
309,Shot Chart Detail,0022200486,517,200768,Kyle Lowry,1610612748,Miami Heat,4,8,21,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,15,1,1,20221223,MIA,IND
310,Shot Chart Detail,0022200486,564,200768,Kyle Lowry,1610612748,Miami Heat,4,4,52,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-120,70,1,0,20221223,MIA,IND
311,Shot Chart Detail,0022200486,566,200768,Kyle Lowry,1610612748,Miami Heat,4,4,49,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,27,1,1,20221223,MIA,IND
312,Shot Chart Detail,0022200486,577,200768,Kyle Lowry,1610612748,Miami Heat,4,3,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,173,1,1,20221223,MIA,IND
313,Shot Chart Detail,0022200500,49,200768,Kyle Lowry,1610612748,Miami Heat,1,8,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-13,119,1,1,20221226,MIA,MIN
314,Shot Chart Detail,0022200500,53,200768,Kyle Lowry,1610612748,Miami Heat,1,7,32,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,17,1,0,20221226,MIA,MIN
315,Shot Chart Detail,0022200500,58,200768,Kyle Lowry,1610612748,Miami Heat,1,7,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,6,1,1,20221226,MIA,MIN
316,Shot Chart Detail,0022200500,91,200768,Kyle Lowry,1610612748,Miami Heat,1,4,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,162,1,0,20221226,MIA,MIN
317,Shot Chart Detail,0022200500,115,200768,Kyle Lowry,1610612748,Miami Heat,1,3,4,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,33,54,1,1,20221226,MIA,MIN
318,Shot Chart Detail,0022200500,122,200768,Kyle Lowry,1610612748,Miami Heat,1,2,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-10,102,1,1,20221226,MIA,MIN
319,Shot Chart Detail,0022200500,320,200768,Kyle Lowry,1610612748,Miami Heat,3,11,19,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,26,109,1,1,20221226,MIA,MIN
320,Shot Chart Detail,0022200500,323,200768,Kyle Lowry,1610612748,Miami Heat,3,10,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-172,196,1,0,20221226,MIA,MIN
321,Shot Chart Detail,0022200500,351,200768,Kyle Lowry,1610612748,Miami Heat,3,7,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-102,247,1,1,20221226,MIA,MIN
322,Shot Chart Detail,0022200500,415,200768,Kyle Lowry,1610612748,Miami Heat,3,2,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,218,1,0,20221226,MIA,MIN
323,Shot Chart Detail,0022200500,425,200768,Kyle Lowry,1610612748,Miami Heat,3,1,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,28,71,1,1,20221226,MIA,MIN
324,Shot Chart Detail,0022200500,431,200768,Kyle Lowry,1610612748,Miami Heat,3,0,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,66,243,1,1,20221226,MIA,MIN
325,Shot Chart Detail,0022200500,548,200768,Kyle Lowry,1610612748,Miami Heat,4,3,30,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,4,1,0,20221226,MIA,MIN
326,Shot Chart Detail,0022200500,561,200768,Kyle Lowry,1610612748,Miami Heat,4,2,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,29,1,0,20221226,MIA,MIN
327,Shot Chart Detail,0022200500,582,200768,Kyle Lowry,1610612748,Miami Heat,4,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-132,227,1,0,20221226,MIA,MIN
328,Shot Chart Detail,0022200500,586,200768,Kyle Lowry,1610612748,Miami Heat,4,0,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,36,1,0,20221226,MIA,MIN
329,Shot Chart Detail,0022200535,19,200768,Kyle Lowry,1610612748,Miami Heat,1,10,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-51,266,1,1,20221230,DEN,MIA
330,Shot Chart Detail,0022200535,53,200768,Kyle Lowry,1610612748,Miami Heat,1,7,28,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,27,1,0,20221230,DEN,MIA
331,Shot Chart Detail,0022200535,109,200768,Kyle Lowry,1610612748,Miami Heat,1,3,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,88,243,1,0,20221230,DEN,MIA
332,Shot Chart Detail,0022200535,300,200768,Kyle Lowry,1610612748,Miami Heat,2,0,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-138,85,1,0,20221230,DEN,MIA
333,Shot Chart Detail,0022200535,322,200768,Kyle Lowry,1610612748,Miami Heat,3,10,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,10,1,0,20221230,DEN,MIA
334,Shot Chart Detail,0022200546,22,200768,Kyle Lowry,1610612748,Miami Heat,1,10,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,251,1,0,20221231,UTA,MIA
335,Shot Chart Detail,0022200546,47,200768,Kyle Lowry,1610612748,Miami Heat,1,8,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,204,1,1,20221231,UTA,MIA
336,Shot Chart Detail,0022200546,75,200768,Kyle Lowry,1610612748,Miami Heat,1,6,19,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,17,1,1,20221231,UTA,MIA
337,Shot Chart Detail,0022200546,117,200768,Kyle Lowry,1610612748,Miami Heat,1,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,256,1,0,20221231,UTA,MIA
338,Shot Chart Detail,0022200546,380,200768,Kyle Lowry,1610612748,Miami Heat,3,10,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,27,218,1,0,20221231,UTA,MIA
339,Shot Chart Detail,0022200546,440,200768,Kyle Lowry,1610612748,Miami Heat,3,6,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,247,1,0,20221231,UTA,MIA
340,Shot Chart Detail,0022200560,23,200768,Kyle Lowry,1610612748,Miami Heat,1,9,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,212,1,1,20230102,LAC,MIA
341,Shot Chart Detail,0022200560,43,200768,Kyle Lowry,1610612748,Miami Heat,1,7,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,113,223,1,1,20230102,LAC,MIA
342,Shot Chart Detail,0022200560,102,200768,Kyle Lowry,1610612748,Miami Heat,1,3,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,238,1,0,20230102,LAC,MIA
343,Shot Chart Detail,0022200560,289,200768,Kyle Lowry,1610612748,Miami Heat,2,0,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,12,1,0,20230102,LAC,MIA
344,Shot Chart Detail,0022200560,326,200768,Kyle Lowry,1610612748,Miami Heat,3,9,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,172,200,1,0,20230102,LAC,MIA
345,Shot Chart Detail,0022200560,600,200768,Kyle Lowry,1610612748,Miami Heat,4,0,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,176,1,0,20230102,LAC,MIA
346,Shot Chart Detail,0022200574,12,200768,Kyle Lowry,1610612748,Miami Heat,1,11,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,85,1,1,20230104,LAL,MIA
347,Shot Chart Detail,0022200574,44,200768,Kyle Lowry,1610612748,Miami Heat,1,7,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,18,1,1,20230104,LAL,MIA
348,Shot Chart Detail,0022200574,97,200768,Kyle Lowry,1610612748,Miami Heat,1,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-93,256,1,0,20230104,LAL,MIA
349,Shot Chart Detail,0022200574,251,200768,Kyle Lowry,1610612748,Miami Heat,2,6,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,235,1,0,20230104,LAL,MIA
350,Shot Chart Detail,0022200574,317,200768,Kyle Lowry,1610612748,Miami Heat,2,1,23,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,8,1,1,20230104,LAL,MIA
351,Shot Chart Detail,0022200574,337,200768,Kyle Lowry,1610612748,Miami Heat,2,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,18,1,1,20230104,LAL,MIA
352,Shot Chart Detail,0022200574,602,200768,Kyle Lowry,1610612748,Miami Heat,4,4,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,15,1,0,20230104,LAL,MIA
353,Shot Chart Detail,0022200589,9,200768,Kyle Lowry,1610612748,Miami Heat,1,11,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,61,246,1,0,20230106,PHX,MIA
354,Shot Chart Detail,0022200589,224,200768,Kyle Lowry,1610612748,Miami Heat,2,6,7,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-28,121,1,1,20230106,PHX,MIA
355,Shot Chart Detail,0022200589,236,200768,Kyle Lowry,1610612748,Miami Heat,2,5,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,1,1,0,20230106,PHX,MIA
356,Shot Chart Detail,0022200589,251,200768,Kyle Lowry,1610612748,Miami Heat,2,3,57,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,64,1,0,20230106,PHX,MIA
357,Shot Chart Detail,0022200589,262,200768,Kyle Lowry,1610612748,Miami Heat,2,3,18,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,40,1,0,20230106,PHX,MIA
358,Shot Chart Detail,0022200589,310,200768,Kyle Lowry,1610612748,Miami Heat,3,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,154,207,1,1,20230106,PHX,MIA
359,Shot Chart Detail,0022200589,314,200768,Kyle Lowry,1610612748,Miami Heat,3,11,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-113,146,1,1,20230106,PHX,MIA
360,Shot Chart Detail,0022200589,342,200768,Kyle Lowry,1610612748,Miami Heat,3,8,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,188,1,0,20230106,PHX,MIA
361,Shot Chart Detail,0022200589,362,200768,Kyle Lowry,1610612748,Miami Heat,3,6,24,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,214,167,1,0,20230106,PHX,MIA
362,Shot Chart Detail,0022200589,407,200768,Kyle Lowry,1610612748,Miami Heat,3,3,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,50,1,0,20230106,PHX,MIA
363,Shot Chart Detail,0022200589,612,200768,Kyle Lowry,1610612748,Miami Heat,4,0,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,215,1,0,20230106,PHX,MIA
364,Shot Chart Detail,0022200599,18,200768,Kyle Lowry,1610612748,Miami Heat,1,10,50,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,15,1,0,20230108,MIA,BKN
365,Shot Chart Detail,0022200599,55,200768,Kyle Lowry,1610612748,Miami Heat,1,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,169,219,1,0,20230108,MIA,BKN
366,Shot Chart Detail,0022200599,62,200768,Kyle Lowry,1610612748,Miami Heat,1,6,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-98,83,1,1,20230108,MIA,BKN
367,Shot Chart Detail,0022200599,102,200768,Kyle Lowry,1610612748,Miami Heat,1,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,11,290,1,0,20230108,MIA,BKN
368,Shot Chart Detail,0022200599,273,200768,Kyle Lowry,1610612748,Miami Heat,2,3,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,11,127,1,1,20230108,MIA,BKN
369,Shot Chart Detail,0022200599,276,200768,Kyle Lowry,1610612748,Miami Heat,2,2,55,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,15,1,0,20230108,MIA,BKN
370,Shot Chart Detail,0022200599,309,200768,Kyle Lowry,1610612748,Miami Heat,2,0,44,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1,250,1,0,20230108,MIA,BKN
371,Shot Chart Detail,0022200599,340,200768,Kyle Lowry,1610612748,Miami Heat,3,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-237,120,1,0,20230108,MIA,BKN
372,Shot Chart Detail,0022200599,388,200768,Kyle Lowry,1610612748,Miami Heat,3,6,31,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,16,1,0,20230108,MIA,BKN
373,Shot Chart Detail,0022200599,448,200768,Kyle Lowry,1610612748,Miami Heat,3,2,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,239,90,1,0,20230108,MIA,BKN
374,Shot Chart Detail,0022200673,16,200768,Kyle Lowry,1610612748,Miami Heat,1,10,37,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,22,1,1,20230118,NOP,MIA
375,Shot Chart Detail,0022200673,22,200768,Kyle Lowry,1610612748,Miami Heat,1,9,49,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,35,1,1,20230118,NOP,MIA
376,Shot Chart Detail,0022200673,92,200768,Kyle Lowry,1610612748,Miami Heat,1,4,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,33,279,1,0,20230118,NOP,MIA
377,Shot Chart Detail,0022200673,332,200768,Kyle Lowry,1610612748,Miami Heat,3,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,216,1,0,20230118,NOP,MIA
378,Shot Chart Detail,0022200673,377,200768,Kyle Lowry,1610612748,Miami Heat,3,6,20,Made Shot,Jump Shot,3PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,219,1,1,1,20230118,NOP,MIA
379,Shot Chart Detail,0022200686,13,200768,Kyle Lowry,1610612748,Miami Heat,1,11,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20230120,DAL,MIA
380,Shot Chart Detail,0022200686,89,200768,Kyle Lowry,1610612748,Miami Heat,1,4,27,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,20,1,1,20230120,DAL,MIA
381,Shot Chart Detail,0022200686,301,200768,Kyle Lowry,1610612748,Miami Heat,2,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,62,119,1,0,20230120,DAL,MIA
382,Shot Chart Detail,0022200699,73,200768,Kyle Lowry,1610612748,Miami Heat,1,5,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,7,1,1,20230122,MIA,NOP
383,Shot Chart Detail,0022200699,334,200768,Kyle Lowry,1610612748,Miami Heat,3,10,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,194,1,0,20230122,MIA,NOP
384,Shot Chart Detail,0022200699,336,200768,Kyle Lowry,1610612748,Miami Heat,3,10,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,41,1,1,20230122,MIA,NOP
385,Shot Chart Detail,0022200699,376,200768,Kyle Lowry,1610612748,Miami Heat,3,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,214,150,1,0,20230122,MIA,NOP
386,Shot Chart Detail,0022200699,609,200768,Kyle Lowry,1610612748,Miami Heat,4,3,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,187,1,1,20230122,MIA,NOP
387,Shot Chart Detail,0022200699,612,200768,Kyle Lowry,1610612748,Miami Heat,4,2,27,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,29,1,1,20230122,MIA,NOP
388,Shot Chart Detail,0022200699,617,200768,Kyle Lowry,1610612748,Miami Heat,4,1,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,5,1,1,20230122,MIA,NOP
389,Shot Chart Detail,0022200699,620,200768,Kyle Lowry,1610612748,Miami Heat,4,1,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-83,158,1,1,20230122,MIA,NOP
390,Shot Chart Detail,0022200699,623,200768,Kyle Lowry,1610612748,Miami Heat,4,0,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,208,1,0,20230122,MIA,NOP
391,Shot Chart Detail,0022200714,5,200768,Kyle Lowry,1610612748,Miami Heat,1,11,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-53,268,1,0,20230124,MIA,BOS
392,Shot Chart Detail,0022200714,62,200768,Kyle Lowry,1610612748,Miami Heat,1,7,14,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,7,85,1,0,20230124,MIA,BOS
393,Shot Chart Detail,0022200714,108,200768,Kyle Lowry,1610612748,Miami Heat,1,3,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,20,1,1,20230124,MIA,BOS
394,Shot Chart Detail,0022200714,257,200768,Kyle Lowry,1610612748,Miami Heat,2,6,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-4,124,1,0,20230124,MIA,BOS
395,Shot Chart Detail,0022200714,271,200768,Kyle Lowry,1610612748,Miami Heat,2,4,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,25,1,0,20230124,MIA,BOS
396,Shot Chart Detail,0022200714,284,200768,Kyle Lowry,1610612748,Miami Heat,2,2,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,177,1,0,20230124,MIA,BOS
397,Shot Chart Detail,0022200714,334,200768,Kyle Lowry,1610612748,Miami Heat,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,41,-157,386,1,0,20230124,MIA,BOS
398,Shot Chart Detail,0022200738,45,200768,Kyle Lowry,1610612748,Miami Heat,1,7,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,218,1,0,20230127,MIA,ORL
399,Shot Chart Detail,0022200738,79,200768,Kyle Lowry,1610612748,Miami Heat,1,5,39,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,14,1,0,20230127,MIA,ORL
400,Shot Chart Detail,0022200738,106,200768,Kyle Lowry,1610612748,Miami Heat,1,3,51,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-167,184,1,0,20230127,MIA,ORL
401,Shot Chart Detail,0022200738,253,200768,Kyle Lowry,1610612748,Miami Heat,2,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,123,251,1,0,20230127,MIA,ORL
402,Shot Chart Detail,0022200738,355,200768,Kyle Lowry,1610612748,Miami Heat,3,7,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-197,178,1,1,20230127,MIA,ORL
403,Shot Chart Detail,0022200738,403,200768,Kyle Lowry,1610612748,Miami Heat,3,3,46,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,197,1,1,20230127,MIA,ORL
404,Shot Chart Detail,0022200752,15,200768,Kyle Lowry,1610612748,Miami Heat,1,11,19,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-7,1,0,20230129,CHA,MIA
405,Shot Chart Detail,0022200752,17,200768,Kyle Lowry,1610612748,Miami Heat,1,11,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,33,72,1,0,20230129,CHA,MIA
406,Shot Chart Detail,0022200752,80,200768,Kyle Lowry,1610612748,Miami Heat,1,5,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-20,252,1,0,20230129,CHA,MIA
407,Shot Chart Detail,0022200752,263,200768,Kyle Lowry,1610612748,Miami Heat,2,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,60,247,1,0,20230129,CHA,MIA
408,Shot Chart Detail,0022200752,296,200768,Kyle Lowry,1610612748,Miami Heat,2,2,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,20,1,0,20230129,CHA,MIA
409,Shot Chart Detail,0022200752,435,200768,Kyle Lowry,1610612748,Miami Heat,3,3,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,228,1,1,20230129,CHA,MIA
