,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
154,Shot Chart Detail,0022200636,189,1627936,Alex Caruso,1610612741,Chicago Bulls,2,10,44,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,1,20230113,CHI,OKC
155,Shot Chart Detail,0022200636,399,1627936,Alex Caruso,1610612741,Chicago Bulls,3,8,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-131,256,1,1,20230113,CHI,OKC
156,Shot Chart Detail,0022200636,484,1627936,Alex Caruso,1610612741,Chicago Bulls,3,0,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,6,1,1,20230113,CHI,OKC
157,Shot Chart Detail,0022200636,522,1627936,Alex Caruso,1610612741,Chicago Bulls,4,9,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-6,1,0,20230113,CHI,OKC
158,Shot Chart Detail,0022200650,7,1627936,Alex Caruso,1610612741,Chicago Bulls,1,11,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,32,1,0,20230115,CHI,GSW
159,Shot Chart Detail,0022200650,55,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,9,1,0,20230115,CHI,GSW
160,Shot Chart Detail,0022200650,65,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,-37,1,1,20230115,CHI,GSW
161,Shot Chart Detail,0022200650,386,1627936,Alex Caruso,1610612741,Chicago Bulls,3,9,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,-21,1,0,20230115,CHI,GSW
162,Shot Chart Detail,0022200650,426,1627936,Alex Caruso,1610612741,Chicago Bulls,3,6,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20230115,CHI,GSW
163,Shot Chart Detail,0022200650,493,1627936,Alex Caruso,1610612741,Chicago Bulls,3,3,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,1,260,1,1,20230115,CHI,GSW
164,Shot Chart Detail,0022200650,509,1627936,Alex Caruso,1610612741,Chicago Bulls,3,1,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20230115,CHI,GSW
165,Shot Chart Detail,0022200650,512,1627936,Alex Caruso,1610612741,Chicago Bulls,3,1,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-9,1,0,20230115,CHI,GSW
166,Shot Chart Detail,0022200650,628,1627936,Alex Caruso,1610612741,Chicago Bulls,4,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,204,1,0,20230115,CHI,GSW
167,Shot Chart Detail,0022200650,676,1627936,Alex Caruso,1610612741,Chicago Bulls,4,0,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,23,1,0,20230115,CHI,GSW
168,Shot Chart Detail,0022200678,107,1627936,Alex Caruso,1610612741,Chicago Bulls,1,3,6,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,47,1,0,20230119,DET,CHI
169,Shot Chart Detail,0022200678,325,1627936,Alex Caruso,1610612741,Chicago Bulls,2,0,51,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230119,DET,CHI
170,Shot Chart Detail,0022200678,503,1627936,Alex Caruso,1610612741,Chicago Bulls,3,0,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,15,1,0,20230119,DET,CHI
171,Shot Chart Detail,0022200678,655,1627936,Alex Caruso,1610612741,Chicago Bulls,4,1,10,Missed Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,9,1,0,20230119,DET,CHI
172,Shot Chart Detail,0022200708,77,1627936,Alex Caruso,1610612741,Chicago Bulls,1,5,23,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,0,20230123,CHI,ATL
173,Shot Chart Detail,0022200708,185,1627936,Alex Caruso,1610612741,Chicago Bulls,2,10,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,246,1,1,20230123,CHI,ATL
174,Shot Chart Detail,0022200708,189,1627936,Alex Caruso,1610612741,Chicago Bulls,2,10,15,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,6,1,1,20230123,CHI,ATL
175,Shot Chart Detail,0022200708,254,1627936,Alex Caruso,1610612741,Chicago Bulls,2,6,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,62,1,0,20230123,CHI,ATL
176,Shot Chart Detail,0022200708,314,1627936,Alex Caruso,1610612741,Chicago Bulls,2,0,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1,20230123,CHI,ATL
177,Shot Chart Detail,0022200708,414,1627936,Alex Caruso,1610612741,Chicago Bulls,3,4,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,26,1,1,20230123,CHI,ATL
178,Shot Chart Detail,0022200708,441,1627936,Alex Caruso,1610612741,Chicago Bulls,3,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,190,1,0,20230123,CHI,ATL
179,Shot Chart Detail,0022200708,491,1627936,Alex Caruso,1610612741,Chicago Bulls,3,0,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20230123,CHI,ATL
180,Shot Chart Detail,0022200708,645,1627936,Alex Caruso,1610612741,Chicago Bulls,4,1,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,65,1,0,20230123,CHI,ATL
181,Shot Chart Detail,0022200713,446,1627936,Alex Caruso,1610612741,Chicago Bulls,3,3,11,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-18,58,1,0,20230124,IND,CHI
182,Shot Chart Detail,0022200713,477,1627936,Alex Caruso,1610612741,Chicago Bulls,3,1,16,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,36,51,1,0,20230124,IND,CHI
183,Shot Chart Detail,0022200713,684,1627936,Alex Caruso,1610612741,Chicago Bulls,4,0,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,231,1,0,20230124,IND,CHI
184,Shot Chart Detail,0022200732,262,1627936,Alex Caruso,1610612741,Chicago Bulls,2,4,20,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,33,1,0,20230126,CHA,CHI
185,Shot Chart Detail,0022200732,467,1627936,Alex Caruso,1610612741,Chicago Bulls,3,0,26,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230126,CHA,CHI
186,Shot Chart Detail,0022200744,142,1627936,Alex Caruso,1610612741,Chicago Bulls,1,1,16,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-39,5,1,1,20230128,ORL,CHI
187,Shot Chart Detail,0022200744,392,1627936,Alex Caruso,1610612741,Chicago Bulls,3,5,24,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,21,1,1,20230128,ORL,CHI
188,Shot Chart Detail,0022200744,581,1627936,Alex Caruso,1610612741,Chicago Bulls,4,2,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,25,1,1,20230128,ORL,CHI
189,Shot Chart Detail,0022200766,156,1627936,Alex Caruso,1610612741,Chicago Bulls,2,10,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-16,1,1,20230131,CHI,LAC
190,Shot Chart Detail,0022200766,189,1627936,Alex Caruso,1610612741,Chicago Bulls,2,7,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-20,1,1,20230131,CHI,LAC
191,Shot Chart Detail,0022200766,598,1627936,Alex Caruso,1610612741,Chicago Bulls,4,2,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,4,1,1,20230131,CHI,LAC
192,Shot Chart Detail,0022200781,73,1627936,Alex Caruso,1610612741,Chicago Bulls,1,4,50,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,43,1,1,20230202,CHI,CHA
193,Shot Chart Detail,0022200781,131,1627936,Alex Caruso,1610612741,Chicago Bulls,1,1,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,16,1,0,20230202,CHI,CHA
194,Shot Chart Detail,0022200781,170,1627936,Alex Caruso,1610612741,Chicago Bulls,2,11,13,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20230202,CHI,CHA
195,Shot Chart Detail,0022200819,44,1627936,Alex Caruso,1610612741,Chicago Bulls,1,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,155,1,0,20230207,MEM,CHI
196,Shot Chart Detail,0022200819,292,1627936,Alex Caruso,1610612741,Chicago Bulls,2,3,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,42,1,0,20230207,MEM,CHI
197,Shot Chart Detail,0022200819,488,1627936,Alex Caruso,1610612741,Chicago Bulls,3,1,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,88,7,1,0,20230207,MEM,CHI
198,Shot Chart Detail,0022200819,643,1627936,Alex Caruso,1610612741,Chicago Bulls,4,3,12,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,21,1,1,20230207,MEM,CHI
199,Shot Chart Detail,0022200819,654,1627936,Alex Caruso,1610612741,Chicago Bulls,4,2,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,13,1,0,20230207,MEM,CHI
200,Shot Chart Detail,0022200833,87,1627936,Alex Caruso,1610612741,Chicago Bulls,1,4,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,218,1,0,20230209,BKN,CHI
201,Shot Chart Detail,0022200833,157,1627936,Alex Caruso,1610612741,Chicago Bulls,2,11,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20230209,BKN,CHI
202,Shot Chart Detail,0022200833,418,1627936,Alex Caruso,1610612741,Chicago Bulls,3,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,174,1,0,20230209,BKN,CHI
203,Shot Chart Detail,0022200874,48,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,16,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-5,1,1,20230215,IND,CHI
204,Shot Chart Detail,0022200874,120,1627936,Alex Caruso,1610612741,Chicago Bulls,1,2,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,31,1,0,20230215,IND,CHI
205,Shot Chart Detail,0022200874,191,1627936,Alex Caruso,1610612741,Chicago Bulls,2,10,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,13,1,0,20230215,IND,CHI
206,Shot Chart Detail,0022200874,487,1627936,Alex Caruso,1610612741,Chicago Bulls,4,11,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,200,1,1,20230215,IND,CHI
207,Shot Chart Detail,0022200874,491,1627936,Alex Caruso,1610612741,Chicago Bulls,4,11,3,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,0,20230215,IND,CHI
208,Shot Chart Detail,0022200900,305,1627936,Alex Caruso,1610612741,Chicago Bulls,2,0,42,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-7,1,1,20230224,CHI,BKN
209,Shot Chart Detail,0022200900,351,1627936,Alex Caruso,1610612741,Chicago Bulls,3,9,11,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20230224,CHI,BKN
210,Shot Chart Detail,0022200900,395,1627936,Alex Caruso,1610612741,Chicago Bulls,3,5,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,1,1,0,20230224,CHI,BKN
211,Shot Chart Detail,0022200912,63,1627936,Alex Caruso,1610612741,Chicago Bulls,1,5,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-164,194,1,0,20230226,CHI,WAS
212,Shot Chart Detail,0022200912,251,1627936,Alex Caruso,1610612741,Chicago Bulls,2,3,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,-11,1,0,20230226,CHI,WAS
213,Shot Chart Detail,0022200912,299,1627936,Alex Caruso,1610612741,Chicago Bulls,3,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,226,1,0,20230226,CHI,WAS
214,Shot Chart Detail,0022200912,336,1627936,Alex Caruso,1610612741,Chicago Bulls,3,7,35,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,4,1,1,20230226,CHI,WAS
215,Shot Chart Detail,0022200912,362,1627936,Alex Caruso,1610612741,Chicago Bulls,3,6,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,36,247,1,1,20230226,CHI,WAS
216,Shot Chart Detail,0022200912,386,1627936,Alex Caruso,1610612741,Chicago Bulls,3,3,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-13,1,0,20230226,CHI,WAS
217,Shot Chart Detail,0022200925,31,1627936,Alex Caruso,1610612741,Chicago Bulls,1,9,9,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,2,1,0,20230228,TOR,CHI
218,Shot Chart Detail,0022200925,36,1627936,Alex Caruso,1610612741,Chicago Bulls,1,8,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,6,1,0,20230228,TOR,CHI
219,Shot Chart Detail,0022200925,255,1627936,Alex Caruso,1610612741,Chicago Bulls,2,3,9,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20230228,TOR,CHI
220,Shot Chart Detail,0022200925,300,1627936,Alex Caruso,1610612741,Chicago Bulls,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,157,1,0,20230228,TOR,CHI
221,Shot Chart Detail,0022200925,318,1627936,Alex Caruso,1610612741,Chicago Bulls,3,9,54,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,68,1,1,20230228,TOR,CHI
222,Shot Chart Detail,0022200934,41,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,26,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,12,1,0,20230301,DET,CHI
223,Shot Chart Detail,0022200934,61,1627936,Alex Caruso,1610612741,Chicago Bulls,1,6,9,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,37,1,1,20230301,DET,CHI
224,Shot Chart Detail,0022200934,268,1627936,Alex Caruso,1610612741,Chicago Bulls,2,2,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,85,1,0,20230301,DET,CHI
225,Shot Chart Detail,0022200934,322,1627936,Alex Caruso,1610612741,Chicago Bulls,3,10,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,45,1,1,20230301,DET,CHI
226,Shot Chart Detail,0022200934,505,1627936,Alex Caruso,1610612741,Chicago Bulls,4,10,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-104,240,1,0,20230301,DET,CHI
227,Shot Chart Detail,0022200950,288,1627936,Alex Caruso,1610612741,Chicago Bulls,2,2,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-3,1,1,20230303,CHI,PHX
228,Shot Chart Detail,0022200950,394,1627936,Alex Caruso,1610612741,Chicago Bulls,3,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-164,180,1,0,20230303,CHI,PHX
229,Shot Chart Detail,0022200950,579,1627936,Alex Caruso,1610612741,Chicago Bulls,4,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,127,1,0,20230303,CHI,PHX
230,Shot Chart Detail,0022200950,593,1627936,Alex Caruso,1610612741,Chicago Bulls,4,3,13,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-21,1,0,20230303,CHI,PHX
231,Shot Chart Detail,0022200963,19,1627936,Alex Caruso,1610612741,Chicago Bulls,1,10,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,1,20230305,CHI,IND
232,Shot Chart Detail,0022200963,249,1627936,Alex Caruso,1610612741,Chicago Bulls,2,4,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,1,20230305,CHI,IND
233,Shot Chart Detail,0022200963,257,1627936,Alex Caruso,1610612741,Chicago Bulls,2,4,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20230305,CHI,IND
234,Shot Chart Detail,0022200963,297,1627936,Alex Caruso,1610612741,Chicago Bulls,2,0,28,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,31,1,0,20230305,CHI,IND
235,Shot Chart Detail,0022200989,65,1627936,Alex Caruso,1610612741,Chicago Bulls,1,5,26,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,26,1,0,20230308,DEN,CHI
236,Shot Chart Detail,0022200989,243,1627936,Alex Caruso,1610612741,Chicago Bulls,2,4,3,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,26,1,0,20230308,DEN,CHI
237,Shot Chart Detail,0022200989,265,1627936,Alex Caruso,1610612741,Chicago Bulls,2,2,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,13,1,0,20230308,DEN,CHI
238,Shot Chart Detail,0022200989,276,1627936,Alex Caruso,1610612741,Chicago Bulls,2,1,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,16,1,0,20230308,DEN,CHI
239,Shot Chart Detail,0022200989,306,1627936,Alex Caruso,1610612741,Chicago Bulls,3,9,45,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,5,1,0,20230308,DEN,CHI
240,Shot Chart Detail,0022200989,314,1627936,Alex Caruso,1610612741,Chicago Bulls,3,9,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,1,1,1,20230308,DEN,CHI
241,Shot Chart Detail,0022200989,321,1627936,Alex Caruso,1610612741,Chicago Bulls,3,8,47,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,33,125,1,1,20230308,DEN,CHI
242,Shot Chart Detail,0022200989,328,1627936,Alex Caruso,1610612741,Chicago Bulls,3,8,7,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,30,1,1,20230308,DEN,CHI
243,Shot Chart Detail,0022201009,118,1627936,Alex Caruso,1610612741,Chicago Bulls,1,8,7,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,0,20230311,HOU,CHI
244,Shot Chart Detail,0022201009,238,1627936,Alex Caruso,1610612741,Chicago Bulls,2,6,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,2,1,0,20230311,HOU,CHI
245,Shot Chart Detail,0022201009,548,1627936,Alex Caruso,1610612741,Chicago Bulls,4,6,38,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20230311,HOU,CHI
246,Shot Chart Detail,0022201009,603,1627936,Alex Caruso,1610612741,Chicago Bulls,4,3,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-4,1,1,20230311,HOU,CHI
247,Shot Chart Detail,0022201009,633,1627936,Alex Caruso,1610612741,Chicago Bulls,4,0,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,1,1,0,20230311,HOU,CHI
248,Shot Chart Detail,0022201050,12,1627936,Alex Caruso,1610612741,Chicago Bulls,1,11,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,5,1,1,20230317,CHI,MIN
249,Shot Chart Detail,0022201050,59,1627936,Alex Caruso,1610612741,Chicago Bulls,1,6,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,1,20230317,CHI,MIN
250,Shot Chart Detail,0022201050,67,1627936,Alex Caruso,1610612741,Chicago Bulls,1,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-10,271,1,0,20230317,CHI,MIN
251,Shot Chart Detail,0022201050,321,1627936,Alex Caruso,1610612741,Chicago Bulls,3,10,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,207,1,1,20230317,CHI,MIN
252,Shot Chart Detail,0022201050,484,1627936,Alex Caruso,1610612741,Chicago Bulls,4,9,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,16,127,1,0,20230317,CHI,MIN
253,Shot Chart Detail,0022201060,46,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,44,Made Shot,Jump Shot,3PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,-213,104,1,1,20230318,CHI,MIA
254,Shot Chart Detail,0022201060,50,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,215,1,0,20230318,CHI,MIA
255,Shot Chart Detail,0022201060,210,1627936,Alex Caruso,1610612741,Chicago Bulls,2,8,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20230318,CHI,MIA
256,Shot Chart Detail,0022201104,359,1627936,Alex Caruso,1610612741,Chicago Bulls,3,9,17,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,1,1,20230324,POR,CHI
257,Shot Chart Detail,0022201104,375,1627936,Alex Caruso,1610612741,Chicago Bulls,3,8,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,16,1,1,20230324,POR,CHI
258,Shot Chart Detail,0022201114,32,1627936,Alex Caruso,1610612741,Chicago Bulls,1,9,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-201,148,1,1,20230326,LAL,CHI
259,Shot Chart Detail,0022201114,44,1627936,Alex Caruso,1610612741,Chicago Bulls,1,7,47,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,58,94,1,1,20230326,LAL,CHI
260,Shot Chart Detail,0022201114,244,1627936,Alex Caruso,1610612741,Chicago Bulls,2,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-156,229,1,0,20230326,LAL,CHI
261,Shot Chart Detail,0022201114,248,1627936,Alex Caruso,1610612741,Chicago Bulls,2,2,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-7,1,0,20230326,LAL,CHI
262,Shot Chart Detail,0022201114,591,1627936,Alex Caruso,1610612741,Chicago Bulls,4,3,5,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,34,1,0,20230326,LAL,CHI
263,Shot Chart Detail,0022201140,61,1627936,Alex Caruso,1610612741,Chicago Bulls,1,6,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,3,1,0,20230329,CHI,LAL
264,Shot Chart Detail,0022201140,289,1627936,Alex Caruso,1610612741,Chicago Bulls,2,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,198,1,0,20230329,CHI,LAL
265,Shot Chart Detail,0022201140,427,1627936,Alex Caruso,1610612741,Chicago Bulls,3,3,5,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-26,1,1,20230329,CHI,LAL
266,Shot Chart Detail,0022201140,450,1627936,Alex Caruso,1610612741,Chicago Bulls,3,1,24,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230329,CHI,LAL
