,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022200002,35,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-37,258,1,0,20221018,GSW,LAL
1,Shot Chart Detail,0022200002,50,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,38,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,18,160,1,0,20221018,GSW,LAL
2,Shot Chart Detail,0022200002,56,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,10,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-70,91,1,0,20221018,GSW,LAL
3,Shot Chart Detail,0022200002,98,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,16,1,1,20221018,GSW,LAL
4,Shot Chart Detail,0022200002,187,2544,LeBron James,1610612747,Los Angeles Lakers,1,1,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,13,1,0,20221018,GSW,LAL
5,Shot Chart Detail,0022200002,791,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,8,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,22,1,0,20221018,GSW,LAL
6,Shot Chart Detail,0022200002,233,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,1,20221018,GSW,LAL
7,Shot Chart Detail,0022200002,243,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,178,1,0,20221018,GSW,LAL
8,Shot Chart Detail,0022200002,252,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1,20221018,GSW,LAL
9,Shot Chart Detail,0022200002,255,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,189,1,0,20221018,GSW,LAL
10,Shot Chart Detail,0022200002,263,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,221,1,0,20221018,GSW,LAL
11,Shot Chart Detail,0022200002,283,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,0,20221018,GSW,LAL
12,Shot Chart Detail,0022200002,356,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,53,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20221018,GSW,LAL
13,Shot Chart Detail,0022200002,372,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,34,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,50,1,0,20221018,GSW,LAL
14,Shot Chart Detail,0022200002,382,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20221018,GSW,LAL
15,Shot Chart Detail,0022200002,399,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,58,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221018,GSW,LAL
16,Shot Chart Detail,0022200002,439,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-169,177,1,1,20221018,GSW,LAL
17,Shot Chart Detail,0022200002,465,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,119,178,1,0,20221018,GSW,LAL
18,Shot Chart Detail,0022200002,469,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,44,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20221018,GSW,LAL
19,Shot Chart Detail,0022200002,595,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20221018,GSW,LAL
20,Shot Chart Detail,0022200002,604,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,6,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,246,1,1,20221018,GSW,LAL
21,Shot Chart Detail,0022200002,619,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,198,1,0,20221018,GSW,LAL
22,Shot Chart Detail,0022200002,631,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,27,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,20221018,GSW,LAL
23,Shot Chart Detail,0022200002,641,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-88,237,1,0,20221018,GSW,LAL
24,Shot Chart Detail,0022200002,653,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221018,GSW,LAL
25,Shot Chart Detail,0022200002,723,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,17,1,1,20221018,GSW,LAL
26,Shot Chart Detail,0022200016,21,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,30,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-56,272,1,1,20221020,LAL,LAC
27,Shot Chart Detail,0022200016,25,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,6,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-74,237,1,0,20221020,LAL,LAC
28,Shot Chart Detail,0022200016,42,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-113,175,1,1,20221020,LAL,LAC
29,Shot Chart Detail,0022200016,78,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,25,1,0,20221020,LAL,LAC
30,Shot Chart Detail,0022200016,167,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,25,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-43,106,1,0,20221020,LAL,LAC
31,Shot Chart Detail,0022200016,193,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-49,272,1,1,20221020,LAL,LAC
32,Shot Chart Detail,0022200016,201,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-69,260,1,0,20221020,LAL,LAC
33,Shot Chart Detail,0022200016,205,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,27,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,28,1,0,20221020,LAL,LAC
34,Shot Chart Detail,0022200016,311,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,32,1,1,20221020,LAL,LAC
35,Shot Chart Detail,0022200016,396,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,52,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,38,1,1,20221020,LAL,LAC
36,Shot Chart Detail,0022200016,407,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,4,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,61,1,0,20221020,LAL,LAC
37,Shot Chart Detail,0022200016,492,2544,LeBron James,1610612747,Los Angeles Lakers,3,2,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-110,232,1,0,20221020,LAL,LAC
38,Shot Chart Detail,0022200016,516,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,59,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,53,1,1,20221020,LAL,LAC
39,Shot Chart Detail,0022200016,553,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,17,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,204,1,0,20221020,LAL,LAC
40,Shot Chart Detail,0022200016,560,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,22,1,1,20221020,LAL,LAC
41,Shot Chart Detail,0022200016,582,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,18,274,1,0,20221020,LAL,LAC
42,Shot Chart Detail,0022200016,703,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,178,277,1,0,20221020,LAL,LAC
43,Shot Chart Detail,0022200037,26,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,52,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,31,1,0,20221023,LAL,POR
44,Shot Chart Detail,0022200037,28,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,52,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221023,LAL,POR
45,Shot Chart Detail,0022200037,188,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,51,1,1,20221023,LAL,POR
46,Shot Chart Detail,0022200037,214,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,56,311,1,0,20221023,LAL,POR
47,Shot Chart Detail,0022200037,256,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,188,1,0,20221023,LAL,POR
48,Shot Chart Detail,0022200037,260,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,51,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,42,1,1,20221023,LAL,POR
49,Shot Chart Detail,0022200037,333,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20221023,LAL,POR
50,Shot Chart Detail,0022200037,360,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,44,273,1,0,20221023,LAL,POR
51,Shot Chart Detail,0022200037,364,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,25,1,1,20221023,LAL,POR
52,Shot Chart Detail,0022200037,416,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-18,252,1,0,20221023,LAL,POR
53,Shot Chart Detail,0022200037,421,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,3,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,1,20221023,LAL,POR
54,Shot Chart Detail,0022200037,533,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,108,230,1,1,20221023,LAL,POR
55,Shot Chart Detail,0022200037,540,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,30,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-83,253,1,1,20221023,LAL,POR
56,Shot Chart Detail,0022200037,542,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,-33,330,1,0,20221023,LAL,POR
57,Shot Chart Detail,0022200037,609,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,33,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,1,1,1,20221023,LAL,POR
58,Shot Chart Detail,0022200037,627,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,29,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,20221023,LAL,POR
59,Shot Chart Detail,0022200037,630,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,15,1,1,20221023,LAL,POR
60,Shot Chart Detail,0022200037,645,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,44,264,1,0,20221023,LAL,POR
61,Shot Chart Detail,0022200037,665,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,1,20221023,LAL,POR
62,Shot Chart Detail,0022200037,677,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,201,1,0,20221023,LAL,POR
63,Shot Chart Detail,0022200037,693,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,7,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,1,20221023,LAL,POR
64,Shot Chart Detail,0022200037,707,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-157,86,1,0,20221023,LAL,POR
65,Shot Chart Detail,0022200064,151,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,97,246,1,0,20221026,DEN,LAL
66,Shot Chart Detail,0022200064,159,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,47,Made Shot,Jump Shot,3PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,-202,123,1,1,20221026,DEN,LAL
67,Shot Chart Detail,0022200064,173,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-2,131,1,1,20221026,DEN,LAL
68,Shot Chart Detail,0022200064,178,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,23,273,1,0,20221026,DEN,LAL
69,Shot Chart Detail,0022200064,182,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-100,241,1,0,20221026,DEN,LAL
70,Shot Chart Detail,0022200064,196,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,34,1,0,20221026,DEN,LAL
71,Shot Chart Detail,0022200064,219,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,35,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,13,1,0,20221026,DEN,LAL
72,Shot Chart Detail,0022200064,223,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,21,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20221026,DEN,LAL
73,Shot Chart Detail,0022200064,345,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,0,20221026,DEN,LAL
74,Shot Chart Detail,0022200064,370,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,26,1,1,20221026,DEN,LAL
75,Shot Chart Detail,0022200064,472,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,26,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,26,1,1,20221026,DEN,LAL
76,Shot Chart Detail,0022200064,488,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,44,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,32,1,1,20221026,DEN,LAL
77,Shot Chart Detail,0022200064,496,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,29,1,1,20221026,DEN,LAL
78,Shot Chart Detail,0022200064,503,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,51,Missed Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,53,1,0,20221026,DEN,LAL
79,Shot Chart Detail,0022200064,520,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,26,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,74,1,0,20221026,DEN,LAL
80,Shot Chart Detail,0022200064,538,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,50,250,1,1,20221026,DEN,LAL
81,Shot Chart Detail,0022200064,543,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,50,1,0,20221026,DEN,LAL
82,Shot Chart Detail,0022200064,545,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,9,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221026,DEN,LAL
83,Shot Chart Detail,0022200064,569,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,172,1,0,20221026,DEN,LAL
84,Shot Chart Detail,0022200064,574,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,48,1,0,20221026,DEN,LAL
85,Shot Chart Detail,0022200064,613,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,110,256,1,0,20221026,DEN,LAL
86,Shot Chart Detail,0022200076,9,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,194,1,1,20221028,MIN,LAL
87,Shot Chart Detail,0022200076,25,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,257,1,0,20221028,MIN,LAL
88,Shot Chart Detail,0022200076,35,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,56,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,23,126,1,0,20221028,MIN,LAL
89,Shot Chart Detail,0022200076,69,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,14,1,0,20221028,MIN,LAL
90,Shot Chart Detail,0022200076,95,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,53,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,30,1,0,20221028,MIN,LAL
91,Shot Chart Detail,0022200076,111,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,57,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221028,MIN,LAL
92,Shot Chart Detail,0022200076,215,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,45,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221028,MIN,LAL
93,Shot Chart Detail,0022200076,253,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,5,1,1,20221028,MIN,LAL
94,Shot Chart Detail,0022200076,261,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,42,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,41,1,0,20221028,MIN,LAL
95,Shot Chart Detail,0022200076,331,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,29,1,0,20221028,MIN,LAL
96,Shot Chart Detail,0022200076,346,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,35,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,1,20221028,MIN,LAL
97,Shot Chart Detail,0022200076,350,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,6,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20221028,MIN,LAL
98,Shot Chart Detail,0022200076,372,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,10,1,0,20221028,MIN,LAL
99,Shot Chart Detail,0022200076,385,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20221028,MIN,LAL
100,Shot Chart Detail,0022200076,411,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,22,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-119,-6,1,0,20221028,MIN,LAL
101,Shot Chart Detail,0022200076,426,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-20,253,1,0,20221028,MIN,LAL
102,Shot Chart Detail,0022200076,429,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,4,1,0,20221028,MIN,LAL
103,Shot Chart Detail,0022200076,431,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,32,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20221028,MIN,LAL
104,Shot Chart Detail,0022200076,560,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20221028,MIN,LAL
105,Shot Chart Detail,0022200076,567,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,54,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,0,20221028,MIN,LAL
106,Shot Chart Detail,0022200076,572,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,174,1,0,20221028,MIN,LAL
107,Shot Chart Detail,0022200076,592,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-138,262,1,0,20221028,MIN,LAL
108,Shot Chart Detail,0022200076,601,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,4,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,74,75,1,1,20221028,MIN,LAL
109,Shot Chart Detail,0022200076,608,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,9,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20221028,MIN,LAL
110,Shot Chart Detail,0022200095,10,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,21,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,22,1,0,20221030,LAL,DEN
111,Shot Chart Detail,0022200095,36,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,15,1,0,20221030,LAL,DEN
112,Shot Chart Detail,0022200095,50,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,9,Missed Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,15,1,0,20221030,LAL,DEN
